# BranchSpectre-V2 transmitter gadget from libcrypt.a

LINE    OFFSET          CODE                    ASM
2546431: 531:	f6 08 a0             	test   BYTE PTR [rax],0xa0
2613865:   0:	f6 00 00             	test   BYTE PTR [rax],0x0
2786860: 2d0:	f6 08 6c             	test   BYTE PTR [rax],0x6c
2837893: 442:	f6 00 00             	test   BYTE PTR [rax],0x0
2838144: 1a4:	f6 08 94             	test   BYTE PTR [rax],0x94
2871913: 8ec:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
2871917: 8f7:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
2925226:    1baf:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
2968572:    16b5:	f7 08 00 00 00 00    	test   DWORD PTR [rax],0x0
3035454:    2624:	f7 08 00 00 00 00    	test   DWORD PTR [rax],0x0
3037419: 57d:	f6 00 02             	test   BYTE PTR [rax],0x2
3073704:    5719:	f6 00 00             	test   BYTE PTR [rax],0x0
3073719:    573a:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
3092214:    5254:	f7 08 00 00 00 00    	test   DWORD PTR [rax],0x0
3092218:    525f:	f7 08 00 00 00 00    	test   DWORD PTR [rax],0x0
3107892:  c6:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
3107982: 1ab:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
3108833:  24:	f7 00 00 00 00 42    	test   DWORD PTR [rax],0x42000000
3127984: 281:	f7 08 12 94 03 32    	test   DWORD PTR [rax],0x32039412
3175609: 25b:	f6 00 58             	test   BYTE PTR [rax],0x58
3261579:    2435:	f7 08 00 00 00 00    	test   DWORD PTR [rax],0x0
3284266:     be2:	f6 08 00             	test   BYTE PTR [rax],0x0
3328526:   0:	f6 08 00             	test   BYTE PTR [rax],0x0
3354189:  57:	f6 00 00             	test   BYTE PTR [rax],0x0
3354672: 17a:	f7 08 17 37 74 f7    	test   DWORD PTR [rax],0xf7743717
3366866:    19a0:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
3421976:     bcd:	f6 00 00             	test   BYTE PTR [rax],0x0
3492932: 8e0:	f7 08 00 00 08 0c    	test   DWORD PTR [rax],0xc080000
3492995: 969:	f7 08 00 00 30 00    	test   DWORD PTR [rax],0x300000
3509333: 1df:	f6 08 30             	test   BYTE PTR [rax],0x30
3547960:    18a1:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
3547964:    18ac:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
3581620: 140:	f7 00 00 00 00 41    	test   DWORD PTR [rax],0x41000000
3606401:     b19:	f6 00 00             	test   BYTE PTR [rax],0x0
3623360:     10e:	f7 00 00 00 0b 00    	test   DWORD PTR [rax],0xb0000
3623370:     12f:	f7 00 00 00 0b 00    	test   DWORD PTR [rax],0xb0000
3647961:    1716:	f6 08 00             	test   BYTE PTR [rax],0x0
3675446: 634:	f6 00 00             	test   BYTE PTR [rax],0x0
3719634: 6cb:	f6 08 24             	test   BYTE PTR [rax],0x24
3805105: 3cf:	f7 08 50 08 43 08    	test   DWORD PTR [rax],0x8430850
3805178: 489:	f7 08 50 08 43 08    	test   DWORD PTR [rax],0x8430850
3813180: 258:	f6 00 82             	test   BYTE PTR [rax],0x82
3822171:    38a8:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
3837230:     d73:	f7 00 1f 00 00 00    	test   DWORD PTR [rax],0x1f
3884459:    6e80:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
3971154: 3bf:	f6 08 5e             	test   BYTE PTR [rax],0x5e
3985635: 67b:	f6 00 00             	test   BYTE PTR [rax],0x0
3989275:  24:	f6 00 00             	test   BYTE PTR [rax],0x0
4023004: 6d2:	f7 08 00 00 10 0d    	test   DWORD PTR [rax],0xd100000
4023008: 6de:	f7 08 00 00 18 0d    	test   DWORD PTR [rax],0xd180000
4023267: 943:	f7 08 00 00 00 07    	test   DWORD PTR [rax],0x7000000
4023467: ac6:	f7 08 00 00 00 07    	test   DWORD PTR [rax],0x7000000
4124785:     39f:	f6 00 00             	test   BYTE PTR [rax],0x0
4127112:    1a22:	f6 00 00             	test   BYTE PTR [rax],0x0
4128767:    2b09:	f6 00 00             	test   BYTE PTR [rax],0x0
4129795:    34ed:	f6 00 00             	test   BYTE PTR [rax],0x0
4131078:    4131:	f6 00 00             	test   BYTE PTR [rax],0x0
4175555: 42f:	f6 08 00             	test   BYTE PTR [rax],0x0
4175818: 6d4:	f6 08 00             	test   BYTE PTR [rax],0x0
4176021: 8d9:	f6 08 00             	test   BYTE PTR [rax],0x0
4206355: 3b7:	f6 00 02             	test   BYTE PTR [rax],0x2
4244527:    3d63:	f6 00 00             	test   BYTE PTR [rax],0x0
4283787: 1f0:	f6 08 4d             	test   BYTE PTR [rax],0x4d
4334414:      f1:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4409317:    1312:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4409321:    131d:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4423367:    1edb:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4423390:    1f1c:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4423395:    1f2a:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4456760:    14bd:	f7 08 00 00 00 00    	test   DWORD PTR [rax],0x0
4484632:    1411:	f7 08 00 00 00 00    	test   DWORD PTR [rax],0x0
4484699:    14b1:	f7 08 00 00 00 00    	test   DWORD PTR [rax],0x0
4549545:    35b1:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4549549:    35bc:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4567867:     406:	f7 08 6d 03 e0 00    	test   DWORD PTR [rax],0xe0036d
4568703:     ce2:	f6 00 02             	test   BYTE PTR [rax],0x2
4580350:    1322:	f7 00 31 00 00 00    	test   DWORD PTR [rax],0x31
4582274:    285f:	f7 00 31 00 00 00    	test   DWORD PTR [rax],0x31
4737983:   8:	f6 00 08             	test   BYTE PTR [rax],0x8
4738370: 5bd:	f6 00 01             	test   BYTE PTR [rax],0x1
4799123:    1c65:	f6 00 00             	test   BYTE PTR [rax],0x0
4801650:     3aa:	f6 08 00             	test   BYTE PTR [rax],0x0
4856108: 529:	f6 00 3c             	test   BYTE PTR [rax],0x3c
4878230:    2b36:	f6 00 2b             	test   BYTE PTR [rax],0x2b
4915819:    479e:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4927311:  3c:	f7 00 00 00 00 42    	test   DWORD PTR [rax],0x42000000
4928835:     8e2:	f7 08 00 00 13 8b    	test   DWORD PTR [rax],0x8b130000
4928964:     a26:	f7 08 00 00 13 e0    	test   DWORD PTR [rax],0xe0130000
4928981:     a50:	f7 08 00 00 13 8b    	test   DWORD PTR [rax],0x8b130000
4987450:    381c:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
4987454:    3827:	f7 00 00 00 00 00    	test   DWORD PTR [rax],0x0
5021162:  50:	f6 00 00             	test   BYTE PTR [rax],0x0
5036013:     cfb:	f7 08 00 00 00 0a    	test   DWORD PTR [rax],0xa000000
5036507:    11c9:	f7 08 00 00 00 0b    	test   DWORD PTR [rax],0xb000000
5104640: 535:	f7 08 3d 08 3d 08    	test   DWORD PTR [rax],0x83d083d


6426: 395:	f6 03 00             	test   BYTE PTR [rbx],0x0
11212:     d61:	f6 0b 00             	test   BYTE PTR [rbx],0x0
158722:    3a53:	f7 0b 00 00 00 00    	test   DWORD PTR [rbx],0x0
212104: 24e:	f7 03 63 08 20 03    	test   DWORD PTR [rbx],0x3200863
247915:     409:	f7 03 00 00 11 00    	test   DWORD PTR [rbx],0x110000
369650: 2ef:	f6 03 5d             	test   BYTE PTR [rbx],0x5d
460319:    165a:	f6 03 02             	test   BYTE PTR [rbx],0x2
460412:    17d7:	f6 03 08             	test   BYTE PTR [rbx],0x8
460540:    19d4:	f6 03 10             	test   BYTE PTR [rbx],0x10
460556:    1a20:	f6 03 02             	test   BYTE PTR [rbx],0x2
460569:    1a54:	f6 03 08             	test   BYTE PTR [rbx],0x8
550606: 41e:	f7 03 fd 00 08 3c    	test   DWORD PTR [rbx],0x3c0800fd
562318:     65c:	f6 0b 00             	test   BYTE PTR [rbx],0x0
614530: 263:	f7 03 1f 01 03 88    	test   DWORD PTR [rbx],0x8803011f
671053:    57e2:	f6 03 00             	test   BYTE PTR [rbx],0x0
671312:    5a97:	f6 03 00             	test   BYTE PTR [rbx],0x0
816790: 732:	f6 03 00             	test   BYTE PTR [rbx],0x0
816803: 756:	f6 03 00             	test   BYTE PTR [rbx],0x0
816886: 827:	f6 03 00             	test   BYTE PTR [rbx],0x0
831774: 208:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
831783: 22c:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
831787: 237:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
844014: 334:	f6 03 72             	test   BYTE PTR [rbx],0x72
921814: 3b8:	f6 03 a1             	test   BYTE PTR [rbx],0xa1
986399:     a52:	f6 0b 00             	test   BYTE PTR [rbx],0x0
986492:     b3f:	f6 0b 00             	test   BYTE PTR [rbx],0x0
987579:    1556:	f6 0b 00             	test   BYTE PTR [rbx],0x0
1065448: 518:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
1237606: 26a:	f7 03 cb 01 82 13    	test   DWORD PTR [rbx],0x138201cb
1237673: 320:	f7 03 c3 7c 08 58    	test   DWORD PTR [rbx],0x58087cc3
1299832: 613:	f6 03 b3             	test   BYTE PTR [rbx],0xb3
1310586: 2b9:	f7 03 76 e4 03 ee    	test   DWORD PTR [rbx],0xee03e476
1337574: 270:	4a f6 03 b3          	rex.WX test BYTE PTR [rbx],0xb3
1349389:    169b:	f7 0b 00 00 00 00    	test   DWORD PTR [rbx],0x0
1349396:    16ad:	f7 0b 00 00 00 00    	test   DWORD PTR [rbx],0x0
1417842: 1d7:	f6 03 69             	test   BYTE PTR [rbx],0x69
1477913: 519:	f6 03 00             	test   BYTE PTR [rbx],0x0
1501008:    5872:	f6 03 57             	test   BYTE PTR [rbx],0x57
1577609:    387f:	f6 03 4e             	test   BYTE PTR [rbx],0x4e
1597951:     8dd:	f7 0b 00 00 00 00    	test   DWORD PTR [rbx],0x0
1613065:     3f3:	f7 03 00 00 0e 00    	test   DWORD PTR [rbx],0xe0000
1631442: 302:	f6 03 e5             	test   BYTE PTR [rbx],0xe5
1639298: 311:	f6 03 e4             	test   BYTE PTR [rbx],0xe4
1660404:     7f0:	f7 0b 00 00 1f 01    	test   DWORD PTR [rbx],0x11f0000
1660710:     b08:	f7 0b 00 00 2f 64    	test   DWORD PTR [rbx],0x642f0000
1824486:    28ee:	f7 03 a1 e0 c8 00    	test   DWORD PTR [rbx],0xc8e0a1
1827010:    4336:	f6 03 2c             	test   BYTE PTR [rbx],0x2c
1828305:    50a9:	26 f6 03 a4          	test   BYTE PTR es:[rbx],0xa4
1840653:     ae5:	f7 0b 00 00 02 0b    	test   DWORD PTR [rbx],0xb020000
1840686:     b41:	f7 0b 00 00 22 64    	test   DWORD PTR [rbx],0x64220000
1903491: 22f:	f6 03 09             	test   BYTE PTR [rbx],0x9
2005948: 4bb:	f6 03 77             	test   BYTE PTR [rbx],0x77
2006074: 622:	f6 03 78             	test   BYTE PTR [rbx],0x78
2119925:    6a32:	f6 03 3c             	test   BYTE PTR [rbx],0x3c
2131445:    dd47:	f7 03 86 a5 5f 1b    	test   DWORD PTR [rbx],0x1b5fa586
2137969:   11e6f:	f7 0b 36 ab a6 49    	test   DWORD PTR [rbx],0x49a6ab36
2160190:   1fe3d:	f6 03 ae             	test   BYTE PTR [rbx],0xae
2166390:   23c89:	f6 03 37             	test   BYTE PTR [rbx],0x37
2204158: 2fc:	f7 03 4d 4a 03 33    	test   DWORD PTR [rbx],0x33034a4d
2215792:    38b4:	f7 03 0c 00 00 00    	test   DWORD PTR [rbx],0xc
2231228: 570:	f7 03 77 3c 03 09    	test   DWORD PTR [rbx],0x9033c77
2264331:     3f2:	f6 03 00             	test   BYTE PTR [rbx],0x0
2302207:     d1c:	f7 03 00 00 1c 07    	test   DWORD PTR [rbx],0x71c0000
2507142:     9bd:	f6 03 00             	test   BYTE PTR [rbx],0x0
2530663:     9bd:	f6 03 00             	test   BYTE PTR [rbx],0x0
2567895: 5c0:	f7 03 08 3c af 91    	test   DWORD PTR [rbx],0x91af3c08
2572966:     653:	f7 0b 00 00 18 09    	test   DWORD PTR [rbx],0x9180000
2573594:     bed:	f7 0b 00 00 1a a7    	test   DWORD PTR [rbx],0xa71a0000
2587925:     653:	f7 0b 00 00 18 09    	test   DWORD PTR [rbx],0x9180000
2588553:     bed:	f7 0b 00 00 1a a7    	test   DWORD PTR [rbx],0xa71a0000
2625908:     653:	f7 0b 00 00 18 09    	test   DWORD PTR [rbx],0x9180000
2626536:     bed:	f7 0b 00 00 1a a7    	test   DWORD PTR [rbx],0xa71a0000
2631641:     658:	f7 0b 00 00 10 0a    	test   DWORD PTR [rbx],0xa100000
2638172:     647:	f6 0b 00             	test   BYTE PTR [rbx],0x0
2638804:     be7:	f6 0b 00             	test   BYTE PTR [rbx],0x0
2642640: 26b:	f6 03 46             	test   BYTE PTR [rbx],0x46
2670780:     658:	f7 0b 00 00 10 0a    	test   DWORD PTR [rbx],0xa100000
2885491: 46a:	f6 03 50             	test   BYTE PTR [rbx],0x50
2901679:     59d:	f6 0b 00             	test   BYTE PTR [rbx],0x0
2972121: 44f:	f6 03 00             	test   BYTE PTR [rbx],0x0
3002013: 3f1:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
3195282: 2a5:	f7 03 77 74 08 f3    	test   DWORD PTR [rbx],0xf3087477
3202670:     c28:	f6 0b 00             	test   BYTE PTR [rbx],0x0
3220930: 2ac:	f6 03 a4             	test   BYTE PTR [rbx],0xa4
3236178:     86f:	f6 03 00             	test   BYTE PTR [rbx],0x0
3287228:    2b54:	f6 03 00             	test   BYTE PTR [rbx],0x0
3322695:    5670:	f6 03 00             	test   BYTE PTR [rbx],0x0
3325271: 8dc:	f7 03 65 08 12 ad    	test   DWORD PTR [rbx],0xad120865
3398039: 1e1:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
3398133: 2d0:	f6 03 00             	test   BYTE PTR [rbx],0x0
3398147: 2f1:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
3414874: 187:	f7 03 0e 4a 03 72    	test   DWORD PTR [rbx],0x72034a0e
3560115:     bc3:	f7 0b 00 00 09 00    	test   DWORD PTR [rbx],0x90000
3585325:     59d:	f6 0b 00             	test   BYTE PTR [rbx],0x0
3624923:    107f:	f6 03 3b             	test   BYTE PTR [rbx],0x3b
3624928:    108b:	f7 03 3b 00 00 00    	test   DWORD PTR [rbx],0x3b
3654493:     bca:	f6 0b 00             	test   BYTE PTR [rbx],0x0
3737645:     3f3:	f7 03 00 00 0e 00    	test   DWORD PTR [rbx],0xe0000
3823558:     65c:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
3823562:     667:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
3836177:     3f3:	f7 03 00 00 0e 00    	test   DWORD PTR [rbx],0xe0000
3863936:     3f3:	f7 03 00 00 0e 00    	test   DWORD PTR [rbx],0xe0000
3902518:   0:	f6 03 00             	test   BYTE PTR [rbx],0x0
3976662:     59d:	f6 0b 00             	test   BYTE PTR [rbx],0x0
4084130:    24a6:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4085943:     430:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4334940:     5e8:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4334950:     600:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4334960:     618:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4334970:     630:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4334979:     648:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4334988:     660:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4334996:     678:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4335010:     69c:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4335020:     6b4:	f7 03 00 00 02 10    	test   DWORD PTR [rbx],0x10020000
4335068:     719:	f7 03 00 00 0e 00    	test   DWORD PTR [rbx],0xe0000
4335162:     7ce:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4335180:     7f2:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4335184:     7fe:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4335200:     822:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4335216:     846:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4335261:     89a:	f7 03 00 00 13 00    	test   DWORD PTR [rbx],0x130000
4337978: 1e9:	f6 03 00             	test   BYTE PTR [rbx],0x0
4338082: 2e2:	f6 03 00             	test   BYTE PTR [rbx],0x0
4345729: 1d5:	4c f7 03 7a 08 66 83 	rex.WR test QWORD PTR [rbx],0xffffffff8366087a
4407666:     33f:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4474571: 1ea:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4598614:     3ee:	f7 03 00 00 04 e7    	test   DWORD PTR [rbx],0xe7040000
4600588:    16ef:	f7 0b 00 00 00 00    	test   DWORD PTR [rbx],0x0
4717489:  12:	f6 03 04             	test   BYTE PTR [rbx],0x4
4756998:     47a:	2e f6 03 00          	test   BYTE PTR cs:[rbx],0x0
4757004:     486:	f6 03 00             	test   BYTE PTR [rbx],0x0
4757043:     4d2:	36 f6 03 00          	test   BYTE PTR ss:[rbx],0x0
4757049:     4de:	f6 03 00             	test   BYTE PTR [rbx],0x0
4775231:    334d:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4775314:    341c:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4775898:    39c7:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4775914:    39ff:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4775983:    3ade:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4775995:    3b09:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4776003:    3b2d:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4776230:    3dba:	f7 03 00 00 00 00    	test   DWORD PTR [rbx],0x0
4788913:     a1c:	f7 03 54 4a 03 2c    	test   DWORD PTR [rbx],0x2c034a54
4984825:    1cfa:	f7 0b 00 00 00 00    	test   DWORD PTR [rbx],0x0
4984829:    1d05:	f7 0b 00 00 00 00    	test   DWORD PTR [rbx],0x0
5116177:     3ed:	f6 03 00             	test   BYTE PTR [rbx],0x0
5117155:     bfe:	f7 0b 00 00 08 08    	test   DWORD PTR [rbx],0x8080000


2309:    1bf2:	f6 01 f7             	test   BYTE PTR [rcx],0xf7
3268:    25a4:	f7 01 26 9f 5c 72    	test   DWORD PTR [rcx],0x725c9f26
79670: 199:	f6 01 3d             	test   BYTE PTR [rcx],0x3d
115826: 176:	f7 01 01 15 3e 03    	test   DWORD PTR [rcx],0x33e1501
129409:  d5:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
202460: 199:	f6 01 3d             	test   BYTE PTR [rcx],0x3d
216875:    1117:	f6 01 fb             	test   BYTE PTR [rcx],0xfb
216881:    1123:	f7 01 fb 04 00 00    	test   DWORD PTR [rcx],0x4fb
232038:    1221:	f6 01 3f             	test   BYTE PTR [rcx],0x3f
232046:    1232:	f6 01 be             	test   BYTE PTR [rcx],0xbe
232052:    123e:	f6 01 3f             	test   BYTE PTR [rcx],0x3f
265714:     e37:	f7 01 c4 04 00 00    	test   DWORD PTR [rcx],0x4c4
276034:    1c06:	f6 01 00             	test   BYTE PTR [rcx],0x0
287887:     df5:	f6 01 e0             	test   BYTE PTR [rcx],0xe0
287893:     e01:	f7 01 e0 04 00 00    	test   DWORD PTR [rcx],0x4e0
311113:     dd4:	2e f7 09 00 00 00 00 	test   DWORD PTR cs:[rcx],0x0
331165: 2ed:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
331169: 2f8:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
334268: 77c:	f7 09 00 00 9f 07    	test   DWORD PTR [rcx],0x79f0000
349540: 84b:	f6 01 8d             	test   BYTE PTR [rcx],0x8d
349546: 857:	f7 01 8d 03 00 00    	test   DWORD PTR [rcx],0x38d
353990:     fc3:	f6 09 00             	test   BYTE PTR [rcx],0x0
386098:   0:	f6 01 00             	test   BYTE PTR [rcx],0x0
432670:     5c8:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
432712:     62e:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
432873:     7a9:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
454154:    14b3:	f6 01 00             	test   BYTE PTR [rcx],0x0
482482: 804:	f6 01 78             	test   BYTE PTR [rcx],0x78
645163: 99f:	f6 09 00             	test   BYTE PTR [rcx],0x0
645365: b87:	f6 09 00             	test   BYTE PTR [rcx],0x0
755028:   0:	f7 01 00 00 02 00    	test   DWORD PTR [rcx],0x20000
789722:     b41:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
792842:    2e90:	f6 09 00             	test   BYTE PTR [rcx],0x0
842098:     100:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
842102:     10b:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
852720:    1d03:	f6 01 49             	test   BYTE PTR [rcx],0x49
852724:    1d0d:	f6 01 49             	test   BYTE PTR [rcx],0x49
904279: c96:	f6 01 00             	test   BYTE PTR [rcx],0x0
937302:    1990:	f6 09 00             	test   BYTE PTR [rcx],0x0
964252: 265:	f6 01 02             	test   BYTE PTR [rcx],0x2
972731:     e19:	f6 09 00             	test   BYTE PTR [rcx],0x0
981864:    150b:	f6 01 00             	test   BYTE PTR [rcx],0x0
998047: 57e:	f6 01 00             	test   BYTE PTR [rcx],0x0
1000994: 601:	f6 09 00             	test   BYTE PTR [rcx],0x0
1001313: 8fd:	f6 09 00             	test   BYTE PTR [rcx],0x0
1103105:    1f29:	f6 09 03             	test   BYTE PTR [rcx],0x3
1105406: b38:	f6 01 00             	test   BYTE PTR [rcx],0x0
1105470: bde:	f6 01 00             	test   BYTE PTR [rcx],0x0
1105566: cd9:	f6 01 00             	test   BYTE PTR [rcx],0x0
1105658: dc6:	f6 01 00             	test   BYTE PTR [rcx],0x0
1105723: e6c:	f6 01 00             	test   BYTE PTR [rcx],0x0
1105792: f15:	f6 01 00             	test   BYTE PTR [rcx],0x0
1118333: 744:	f7 01 61 03 00 00    	test   DWORD PTR [rcx],0x361
1160449:     b56:	f7 01 b5 04 00 00    	test   DWORD PTR [rcx],0x4b5
1178510:     e14:	f7 01 ec 04 00 00    	test   DWORD PTR [rcx],0x4ec
1208279:     e38:	f6 01 0c             	test   BYTE PTR [rcx],0xc
1208283:     e44:	f7 01 0c 05 00 00    	test   DWORD PTR [rcx],0x50c
1211607:    2ded:	f6 01 4a             	test   BYTE PTR [rcx],0x4a
1222064:     9ed:	f6 09 00             	test   BYTE PTR [rcx],0x0
1222920:    12e3:	f6 01 18             	test   BYTE PTR [rcx],0x18
1222924:    12ef:	f7 01 18 05 00 00    	test   DWORD PTR [rcx],0x518
1230090:    5d2b:	f6 01 61             	test   BYTE PTR [rcx],0x61
1230111:    5d66:	f7 01 61 00 00 00    	test   DWORD PTR [rcx],0x61
1247143:     eef:	f6 01 23             	test   BYTE PTR [rcx],0x23
1247147:     efb:	f7 01 23 05 00 00    	test   DWORD PTR [rcx],0x523
1301557: 1dc:	f6 01 0a             	test   BYTE PTR [rcx],0xa
1316383:     94d:	f6 01 7a             	test   BYTE PTR [rcx],0x7a
1339465:     780:	f6 01 cb             	test   BYTE PTR [rcx],0xcb
1339470:     78c:	f7 01 cb 00 00 00    	test   DWORD PTR [rcx],0xcb
1355069:     7ce:	f6 01 ff             	test   BYTE PTR [rcx],0xff
1355320:     9f2:	f6 09 00             	test   BYTE PTR [rcx],0x0
1356254:    131d:	f6 01 00             	test   BYTE PTR [rcx],0x0
1360599: 32a:	f7 01 ac 03 6e 82    	test   DWORD PTR [rcx],0x826e03ac
1363168: 120:	f6 01 00             	test   BYTE PTR [rcx],0x0
1364117:     70b:	f6 01 c0             	test   BYTE PTR [rcx],0xc0
1364122:     717:	f7 01 c0 00 00 00    	test   DWORD PTR [rcx],0xc0
1375986:     8a8:	f6 01 b5             	test   BYTE PTR [rcx],0xb5
1375991:     8b4:	f7 01 b5 00 00 00    	test   DWORD PTR [rcx],0xb5
1392864:     81a:	f6 01 cb             	test   BYTE PTR [rcx],0xcb
1392869:     826:	f7 01 cb 00 00 00    	test   DWORD PTR [rcx],0xcb
1398456:     775:	f6 01 ce             	test   BYTE PTR [rcx],0xce
1398461:     781:	f7 01 ce 00 00 00    	test   DWORD PTR [rcx],0xce
1398738:     9de:	f6 09 00             	test   BYTE PTR [rcx],0x0
1398748:     9f1:	f6 09 00             	test   BYTE PTR [rcx],0x0
1398848:     ae0:	f6 09 00             	test   BYTE PTR [rcx],0x0
1398973:     bd7:	f6 09 00             	test   BYTE PTR [rcx],0x0
1399002:     c11:	f6 09 00             	test   BYTE PTR [rcx],0x0
1494623:    1270:	f6 01 e1             	test   BYTE PTR [rcx],0xe1
1494629:    127c:	f7 01 e1 04 00 00    	test   DWORD PTR [rcx],0x4e1
1501100:    5971:	f6 01 57             	test   BYTE PTR [rcx],0x57
1501136:    59d1:	f6 01 57             	test   BYTE PTR [rcx],0x57
1501169:    5a25:	f6 01 57             	test   BYTE PTR [rcx],0x57
1501180:    5a48:	f6 01 56             	test   BYTE PTR [rcx],0x56
1531907:     928:	f7 01 7d 04 00 00    	test   DWORD PTR [rcx],0x47d
1554204:     da3:	f6 01 ac             	test   BYTE PTR [rcx],0xac
1554210:     daf:	f7 01 ac 03 00 00    	test   DWORD PTR [rcx],0x3ac
1573659:    10ef:	f6 01 dc             	test   BYTE PTR [rcx],0xdc
1573665:    10fb:	f7 01 dc 04 00 00    	test   DWORD PTR [rcx],0x4dc
1607071:  10:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
1634879:     d94:	f6 01 9c             	test   BYTE PTR [rcx],0x9c
1634885:     da0:	f7 01 9c 03 00 00    	test   DWORD PTR [rcx],0x39c
1683612:    2a4a:	f6 01 45             	test   BYTE PTR [rcx],0x45
1685358:    3c82:	f6 01 fb             	test   BYTE PTR [rcx],0xfb
1686777:    4aca:	f7 01 ac 76 6d ff    	test   DWORD PTR [rcx],0xff6d76ac
1692809:     9e4:	f6 09 00             	test   BYTE PTR [rcx],0x0
1820604:      96:	f6 01 3e             	test   BYTE PTR [rcx],0x3e
1827956:    4d1c:	65 48 f6 09 f7       	rex.W test BYTE PTR gs:[rcx],0xf7
1834102:      54:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
1836557:  18:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
1854197: 194:	f6 01 00             	test   BYTE PTR [rcx],0x0
1868111:    1a55:	f6 01 9a             	test   BYTE PTR [rcx],0x9a
1887382:    17f4:	f7 01 e1 04 00 00    	test   DWORD PTR [rcx],0x4e1
1895467:    6617:	f6 01 5a             	test   BYTE PTR [rcx],0x5a
1895498:    666b:	f6 01 5a             	test   BYTE PTR [rcx],0x5a
